model,task,segment_interval,number_of_users,accuracy,confidence,user_accuracies,user_confidences,feature_frequency,epochs
GradientBoosting,3,4,7,0.6268786169690912,0.629498948065739,"{7: 0.9573283858998144, 8: 0.7218246869409661, 9: 0.9898897058823529, 10: 0.13229018492176386, 11: 0.9201101928374656, 13: 0.1607142857142857, 15: 0.8026819923371646, 16: 0.959416613823716, 17: 0.5440340909090909, 18: 0.03486394557823129, 19: 0.8926886792452831, 21: 0.2152777777777778, 22: 0.3506787330316742, 23: 0.6724137931034483, 24: 0.5619047619047619, 25: 0.7703947368421054, 26: 0.9675324675324672, 27: 0.9559386973180077}","{7: 0.9060083228045173, 8: 0.70734349000623, 9: 0.9648833599654992, 10: 0.12616278482098467, 11: 0.8176654682124692, 13: 0.1127951557319625, 15: 0.7892822901171803, 16: 0.9465001023806798, 17: 0.5248038051721741, 18: 0.13175947128972, 19: 0.904275596748424, 21: 0.25934000851865674, 22: 0.32312445303531356, 23: 0.6148307432753873, 24: 0.5120610968359883, 25: 0.7354684301050253, 26: 0.9684822964202289, 27: 0.9344761831589644}","{'m_min': 0.6829268292682927, 'm_max': 0.3902439024390244, 'gx_me': 0.9512195121951219, 'fb_me': 0.6829268292682927, 'fc_me': 0.8536585365853658, 'a_me': 0.9024390243902439, 'fd_me': 0.975609756097561, 'fa_me': 0.8048780487804879, 'ay_me': 1.0, 'ax_me': 1.0, 'm_me': 0.3902439024390244, 'gz_me': 0.926829268292683, 'g_me': 0.07317073170731707, 'nr_me': 0.14634146341463414, 'az_me': 0.14634146341463414, 'gy_me': 0.04878048780487805, 'ay_mcr': 0.024390243902439025}",41
LinearDiscriminantAnalysis,1,8,7,0.5641624827038193,0.5543015074297593,"{7: 0.9956896551724138, 8: 0.8632478632478632, 10: 0.7792894935752078, 11: 0.9528985507246377, 13: 0.14193548387096774, 14: 0.43169398907103834, 16: 0.8835758835758836, 17: 0.8148148148148148, 18: 0.15625, 20: 0.5378787878787878, 21: 0.20172684458398743, 22: 0.45454545454545464, 23: 0.6433823529411764, 24: 0.5815815815815816, 25: 0.722, 26: 0.23684210526315788, 27: 0.199375}","{7: 0.9845907000493054, 8: 0.8477038718889809, 10: 0.7096424362834817, 11: 0.9015366503855476, 13: 0.14209356013166616, 14: 0.41716206798134414, 16: 0.8052552440807926, 17: 0.8050047754129499, 18: 0.1656218491496385, 20: 0.5064455534729574, 21: 0.20208318314308588, 22: 0.4138960192970957, 23: 0.6113178536913187, 24: 0.5038992653143404, 25: 0.7248327009767501, 26: 0.2617923289390274, 27: 0.19423573173351957}","{'fd_me': 0.9855072463768116, 'fa_me': 0.7391304347826086, 'm_me': 0.8405797101449275, 'gx_me': 0.8840579710144928, 'ay_me': 0.9565217391304348, 'm_min': 0.927536231884058, 'fb_me': 0.8840579710144928, 'm_max': 0.8840579710144928, 'gz_me': 1.0, 'ax_me': 0.9710144927536232, 'fc_me': 0.37681159420289856, 'fd_sd': 0.14492753623188406, 'a_me': 0.17391304347826086, 'g_me': 0.028985507246376812, 'fd_bin_1': 0.028985507246376812, 'fd_bin_0': 0.057971014492753624, 'fd_bin_std': 0.014492753623188406, 'fd_bin_mean': 0.043478260869565216, 'nr_me': 0.043478260869565216, 'fd_bin_max': 0.014492753623188406}",69
RandomForest,1,8,7,0.7153990314624624,0.5904362992885707,"{7: 0.9508620689655174, 8: 0.9658119658119657, 10: 0.9327286470143613, 11: 0.9655797101449276, 13: 0.2758064516129032, 14: 0.737097753491196, 16: 0.9386694386694386, 17: 0.9301587301587301, 18: 0.5244565217391304, 20: 0.2175324675324675, 21: 0.24097331240188385, 22: 0.34382284382284384, 23: 0.9058823529411765, 24: 0.6506506506506506, 25: 0.9553333333333335, 26: 0.5488721804511278, 27: 0.655625}","{7: 0.7631896551724138, 8: 0.8229344729344731, 10: 0.7690854119425546, 11: 0.878623188405797, 13: 0.22370967741935485, 14: 0.5320582877959926, 16: 0.7855509355509356, 17: 0.7726984126984127, 18: 0.41433423913043477, 20: 0.23235930735930735, 21: 0.25894819466248037, 22: 0.324009324009324, 23: 0.7420588235294118, 24: 0.5174174174174174, 25: 0.8068666666666667, 26: 0.4603383458646616, 27: 0.49650000000000005}","{'fd_me': 0.9855072463768116, 'fa_me': 0.7391304347826086, 'm_me': 0.8405797101449275, 'gx_me': 0.8840579710144928, 'ay_me': 0.9565217391304348, 'm_min': 0.927536231884058, 'fb_me': 0.8840579710144928, 'm_max': 0.8840579710144928, 'gz_me': 1.0, 'ax_me': 0.9710144927536232, 'fc_me': 0.37681159420289856, 'fd_sd': 0.14492753623188406, 'a_me': 0.17391304347826086, 'g_me': 0.028985507246376812, 'fd_bin_1': 0.028985507246376812, 'fd_bin_0': 0.057971014492753624, 'fd_bin_std': 0.014492753623188406, 'fd_bin_mean': 0.043478260869565216, 'nr_me': 0.043478260869565216, 'fd_bin_max': 0.014492753623188406}",69
AdaBoost,1,8,7,0.4147082210064397,0.29893716049109,"{7: 0.9362068965517242, 8: 0.6766381766381766, 10: 0.7226001511715796, 11: 0.7744565217391305, 13: 0.12580645161290321, 14: 0.7043108682452944, 16: 0.14760914760914762, 17: 0.5238095238095238, 18: 0.06997282608695651, 20: 0.1547619047619048, 21: 0.3296703296703297, 22: 0.2564102564102564, 23: 0.14044117647058824, 24: 0.1301301301301301, 25: 0.5159999999999999, 26: 0.2791353383458647, 27: 0.26125}","{7: 0.8029290206882351, 8: 0.800304833347112, 10: 0.24595330620069455, 11: 0.22753010601228243, 13: 0.17102834250634413, 14: 0.25120472436495234, 16: 0.2538093394147273, 17: 0.25327651970191606, 18: 0.17084079776745276, 20: 0.1916248765926021, 21: 0.23729390371053588, 22: 0.2526062772420793, 23: 0.23696314023945336, 24: 0.21278875205248263, 25: 0.2987991883351115, 26: 0.32802505534430393, 27: 0.1524104994258747}","{'fd_me': 0.9855072463768116, 'fa_me': 0.7391304347826086, 'm_me': 0.8405797101449275, 'gx_me': 0.8840579710144928, 'ay_me': 0.9565217391304348, 'm_min': 0.927536231884058, 'fb_me': 0.8840579710144928, 'm_max': 0.8840579710144928, 'gz_me': 1.0, 'ax_me': 0.9710144927536232, 'fc_me': 0.37681159420289856, 'fd_sd': 0.14492753623188406, 'a_me': 0.17391304347826086, 'g_me': 0.028985507246376812, 'fd_bin_1': 0.028985507246376812, 'fd_bin_0': 0.057971014492753624, 'fd_bin_std': 0.014492753623188406, 'fd_bin_mean': 0.043478260869565216, 'nr_me': 0.043478260869565216, 'fd_bin_max': 0.014492753623188406}",69
GradientBoosting,1,8,7,0.6967410770397758,0.6665152926536541,"{7: 0.9646551724137931, 8: 0.8603988603988604, 10: 0.9251700680272109, 11: 0.9646739130434782, 13: 0.2790322580645161, 14: 0.7540983606557377, 16: 0.9126819126819127, 17: 0.9301587301587301, 18: 0.36345108695652173, 20: 0.11471861471861469, 21: 0.2543171114599686, 22: 0.21445221445221443, 23: 0.9463235294117647, 24: 0.5325325325325325, 25: 0.9353333333333332, 26: 0.5911654135338346, 27: 0.77125}","{7: 0.9396297370558278, 8: 0.8318938427137786, 10: 0.8995741374140791, 11: 0.9585549421063203, 13: 0.26179262318722935, 14: 0.6754536645882447, 16: 0.8899875836947282, 17: 0.9209471876138553, 18: 0.35558177815569025, 20: 0.14131293059108666, 21: 0.25998964035425276, 22: 0.2149454483722482, 23: 0.9392704889297139, 24: 0.4863073578450407, 25: 0.9061722658165916, 26: 0.565704105672168, 27: 0.7620924346235647}","{'fd_me': 0.9855072463768116, 'fa_me': 0.7391304347826086, 'm_me': 0.8405797101449275, 'gx_me': 0.8840579710144928, 'ay_me': 0.9565217391304348, 'm_min': 0.927536231884058, 'fb_me': 0.8840579710144928, 'm_max': 0.8840579710144928, 'gz_me': 1.0, 'ax_me': 0.9710144927536232, 'fc_me': 0.37681159420289856, 'fd_sd': 0.14492753623188406, 'a_me': 0.17391304347826086, 'g_me': 0.028985507246376812, 'fd_bin_1': 0.028985507246376812, 'fd_bin_0': 0.057971014492753624, 'fd_bin_std': 0.014492753623188406, 'fd_bin_mean': 0.043478260869565216, 'nr_me': 0.043478260869565216, 'fd_bin_max': 0.014492753623188406}",69
LinearDiscriminantAnalysis,2,8,7,0.6218454376418556,0.6361139879991486,"{7: 1.0, 8: 0.1538888888888889, 9: 0.3131313131313131, 10: 0.0890151515151515, 11: 1.0, 13: 0.00045045045045045046, 14: 0.5662442396313364, 15: 0.9043617446978791, 16: 0.9867674858223063, 17: 0.8909266409266411, 18: 0.38494045332308874, 19: 0.9769841269841271, 20: 0.0879120879120879, 21: 0.39659090909090905, 22: 0.7356459330143542, 23: 0.8792682926829268, 24: 0.8949275362318841, 25: 0.9666666666666666, 26: 0.9548494983277593, 27: 0.730106100795756}","{7: 0.9999999673173054, 8: 0.15472678602518058, 9: 0.31346876690089265, 10: 0.09100214877732853, 11: 0.9999999936937394, 13: 0.000563415310083298, 14: 0.5641852692988887, 15: 0.9056331464646765, 16: 0.9828940601092873, 17: 0.89036687772437, 18: 0.38691840022926666, 19: 0.9746603846964661, 20: 0.09492571792162068, 21: 0.39017666335666534, 22: 0.73591212145778, 23: 0.8603102407070768, 24: 0.8921259772320695, 25: 0.9615989637900738, 26: 0.952777312385948, 27: 0.728472278600217}","{'fc_me': 0.2153846153846154, 'nr_me': 0.36923076923076925, 'm_max': 0.8153846153846154, 'gx_me': 0.9230769230769231, 'm_me': 0.8, 'gz_me': 1.0, 'm_min': 0.9538461538461539, 'fd_me': 0.8307692307692308, 'ay_me': 1.0, 'ax_me': 1.0, 'a_me': 0.8923076923076924, 'fa_me': 0.47692307692307695, 'fb_me': 0.5076923076923077, 'fa_bin_max': 0.03076923076923077, 'g_me': 0.07692307692307693, 'ay_mcr': 0.06153846153846154, 'fa_bin_0': 0.015384615384615385, 'fa_bin_1': 0.015384615384615385, 'fa_bin_4': 0.015384615384615385}",65
RandomForest,2,8,7,0.6375761009670986,0.5442845433145924,"{7: 0.9344587884806357, 8: 0.4566666666666667, 9: 0.18742985409652077, 10: 0.12973484848484848, 11: 0.9981481481481482, 13: 0.1063063063063063, 14: 0.6376728110599077, 15: 0.814325730292117, 16: 0.9064272211720228, 17: 0.866795366795367, 18: 0.5562812139838647, 19: 0.8873015873015871, 20: 0.3131868131868132, 21: 0.5386363636363636, 22: 0.5741626794258373, 23: 0.7353658536585366, 24: 0.4359903381642512, 25: 0.8946666666666667, 26: 0.9163879598662206, 27: 0.9224137931034483}","{7: 0.7388282025819265, 8: 0.3506666666666667, 9: 0.19719416386083055, 10: 0.16571969696969693, 11: 0.888148148148148, 13: 0.12459459459459461, 14: 0.49331797235023045, 15: 0.6709483793517407, 16: 0.7848771266540643, 17: 0.8134169884169885, 18: 0.5455243949289281, 19: 0.7988888888888888, 20: 0.2717948717948718, 21: 0.4514772727272727, 22: 0.4167464114832536, 23: 0.5782926829268293, 24: 0.36714975845410625, 25: 0.7161333333333334, 26: 0.775473801560758, 27: 0.767705570291777}","{'fc_me': 0.2153846153846154, 'nr_me': 0.36923076923076925, 'm_max': 0.8153846153846154, 'gx_me': 0.9230769230769231, 'm_me': 0.8, 'gz_me': 1.0, 'm_min': 0.9538461538461539, 'fd_me': 0.8307692307692308, 'ay_me': 1.0, 'ax_me': 1.0, 'a_me': 0.8923076923076924, 'fa_me': 0.47692307692307695, 'fb_me': 0.5076923076923077, 'fa_bin_max': 0.03076923076923077, 'g_me': 0.07692307692307693, 'ay_mcr': 0.06153846153846154, 'fa_bin_0': 0.015384615384615385, 'fa_bin_1': 0.015384615384615385, 'fa_bin_4': 0.015384615384615385}",65
AdaBoost,2,8,7,0.393215736830257,0.3233501521652798,"{7: 0.5868917576961271, 8: 0.07333333333333333, 9: 0.1324354657687991, 10: 0.11931818181818182, 11: 0.8333333333333334, 13: 0.0, 14: 0.6105990783410139, 15: 0.8467386954781914, 16: 0.6965973534971645, 17: 0.3967181467181467, 18: 0.2800614675374568, 19: 0.5253968253968253, 20: 0.23076923076923078, 21: 0.10454545454545454, 22: 0.3038277511961723, 23: 0.0, 24: 0.0, 25: 0.34, 26: 0.552396878483835, 27: 0.6604774535809018}","{7: 0.6107093881670167, 8: 0.2620893979710793, 9: 0.10094205060994124, 10: 0.09661554218850733, 11: 0.4213292218219761, 13: 0.03722890179790768, 14: 0.31207051430784133, 15: 0.5098559743609268, 16: 0.5059635413898167, 17: 0.5060083738443422, 18: 0.3016996494092365, 19: 0.42689992180539277, 20: 0.1600340118286832, 21: 0.2702044336429076, 22: 0.20580974858912154, 23: 0.24453939910233471, 24: 0.2909515030427927, 25: 0.4430895808771165, 26: 0.3732845081211394, 27: 0.41882596987169163}","{'fc_me': 0.2153846153846154, 'nr_me': 0.36923076923076925, 'm_max': 0.8153846153846154, 'gx_me': 0.9230769230769231, 'm_me': 0.8, 'gz_me': 1.0, 'm_min': 0.9538461538461539, 'fd_me': 0.8307692307692308, 'ay_me': 1.0, 'ax_me': 1.0, 'a_me': 0.8923076923076924, 'fa_me': 0.47692307692307695, 'fb_me': 0.5076923076923077, 'fa_bin_max': 0.03076923076923077, 'g_me': 0.07692307692307693, 'ay_mcr': 0.06153846153846154, 'fa_bin_0': 0.015384615384615385, 'fa_bin_1': 0.015384615384615385, 'fa_bin_4': 0.015384615384615385}",65
GradientBoosting,2,8,7,0.5911794747855371,0.5772147665684313,"{7: 0.9175769612711022, 8: 0.25277777777777777, 9: 0.37261503928170586, 10: 0.06344696969696971, 11: 0.9842592592592592, 13: 0.13108108108108107, 14: 0.6082949308755762, 15: 0.7775110044017607, 16: 0.9404536862003782, 17: 0.9034749034749036, 18: 0.609681137149443, 19: 0.7865079365079365, 20: 0.32783882783882784, 21: 0.3931818181818182, 22: 0.19138755980861247, 23: 0.7317073170731707, 24: 0.3671497584541063, 25: 0.8200000000000002, 26: 0.8249721293199553, 27: 0.8149867374005306}","{7: 0.9142918679698662, 8: 0.2382867209010344, 9: 0.3765828438308571, 10: 0.07156791138086961, 11: 0.9813348306134088, 13: 0.12635978509679802, 14: 0.5856765520711822, 15: 0.7226875908080576, 16: 0.9210552581547262, 17: 0.8953438007370108, 18: 0.42459421758513843, 19: 0.7673109204731167, 20: 0.3342628654775848, 21: 0.37844861221242065, 22: 0.2248047030607003, 23: 0.6830312922333256, 24: 0.3939215957692301, 25: 0.804765093746158, 26: 0.8164830971792097, 27: 0.7932666427604541}","{'fc_me': 0.2153846153846154, 'nr_me': 0.36923076923076925, 'm_max': 0.8153846153846154, 'gx_me': 0.9230769230769231, 'm_me': 0.8, 'gz_me': 1.0, 'm_min': 0.9538461538461539, 'fd_me': 0.8307692307692308, 'ay_me': 1.0, 'ax_me': 1.0, 'a_me': 0.8923076923076924, 'fa_me': 0.47692307692307695, 'fb_me': 0.5076923076923077, 'fa_bin_max': 0.03076923076923077, 'g_me': 0.07692307692307693, 'ay_mcr': 0.06153846153846154, 'fa_bin_0': 0.015384615384615385, 'fa_bin_1': 0.015384615384615385, 'fa_bin_4': 0.015384615384615385}",65
LinearDiscriminantAnalysis,3,8,7,0.7037138738884406,0.7213613963243791,"{7: 0.9972527472527473, 8: 0.320525783619818, 9: 0.9989583333333333, 10: 0.06580493537015276, 11: 0.999344262295082, 13: 0.6190476190476192, 15: 0.9979338842975206, 16: 0.961904761904762, 17: 0.8227272727272728, 18: 0.23701298701298698, 19: 0.9735849056603774, 21: 0.26339285714285715, 22: 0.4629156010230179, 23: 0.7393048128342246, 24: 0.712987012987013, 25: 0.8997975708502024, 26: 0.9764309764309764, 27: 0.6772727272727274}","{7: 0.9971868562491032, 8: 0.3240988322239927, 9: 0.9992183462315158, 10: 0.06630235754883759, 11: 0.9995112425010458, 13: 0.6033389825771562, 15: 0.9974092137385693, 16: 0.9599238128702048, 17: 0.8270355957620619, 18: 0.23789707589610828, 19: 0.9675320559560221, 21: 0.26200759063255213, 22: 0.4639006708459616, 23: 0.7286215324385178, 24: 0.7189278040201242, 25: 0.8872700575220607, 26: 0.9772778468569823, 27: 0.6702568196328464}","{'m_min': 0.3333333333333333, 'ay_mcr': 0.25, 'gz_me': 0.9666666666666667, 'fc_me': 0.8833333333333333, 'fa_me': 0.8833333333333333, 'ax_me': 0.9666666666666667, 'fb_me': 0.5166666666666667, 'fd_me': 0.95, 'gx_me': 0.9666666666666667, 'ay_me': 1.0, 'gy_me': 0.31666666666666665, 'az_me': 0.36666666666666664, 'a_me': 0.9, 'm_max': 0.1, 'm_me': 0.3, 'ax_mcr': 0.1, 'fd_bin_0': 0.016666666666666666, 'fd_sd': 0.016666666666666666, 'g_me': 0.11666666666666667, 'fd_bin_mean': 0.016666666666666666, 'nr_me': 0.03333333333333333}",60
RandomForest,3,8,7,0.721808321988988,0.6238519738621999,"{7: 0.8992673992673993, 8: 0.8321536905965621, 9: 0.971875, 10: 0.363689776733255, 11: 0.9514754098360655, 13: 0.2576530612244898, 15: 0.912190082644628, 16: 0.9742857142857144, 17: 0.7009090909090908, 18: 0.21645021645021645, 19: 0.9415094339622643, 21: 0.3958333333333333, 22: 0.32225063938618925, 23: 0.7820855614973262, 24: 0.6363636363636365, 25: 0.8866396761133604, 26: 0.9786756453423121, 27: 0.9852272727272726}","{7: 0.7543956043956043, 8: 0.66845298281092, 9: 0.8324999999999999, 10: 0.29488836662749707, 11: 0.7392786885245901, 13: 0.22142857142857145, 15: 0.7632231404958677, 16: 0.8906666666666666, 17: 0.6543636363636364, 18: 0.25995670995670994, 19: 0.8597169811320754, 21: 0.3392857142857143, 22: 0.3057544757033248, 23: 0.598663101604278, 24: 0.5183116883116884, 25: 0.6704453441295547, 26: 0.8286195286195286, 27: 0.8379545454545454}","{'m_min': 0.3333333333333333, 'ay_mcr': 0.25, 'gz_me': 0.9666666666666667, 'fc_me': 0.8833333333333333, 'fa_me': 0.8833333333333333, 'ax_me': 0.9666666666666667, 'fb_me': 0.5166666666666667, 'fd_me': 0.95, 'gx_me': 0.9666666666666667, 'ay_me': 1.0, 'gy_me': 0.31666666666666665, 'az_me': 0.36666666666666664, 'a_me': 0.9, 'm_max': 0.1, 'm_me': 0.3, 'ax_mcr': 0.1, 'fd_bin_0': 0.016666666666666666, 'fd_sd': 0.016666666666666666, 'g_me': 0.11666666666666667, 'fd_bin_mean': 0.016666666666666666, 'nr_me': 0.03333333333333333}",60
AdaBoost,3,8,7,0.3535025837025352,0.31444677702815355,"{7: 0.7426739926739927, 8: 0.3447927199191102, 9: 0.303125, 10: 0.03407755581668625, 11: 0.7921311475409837, 13: 0.3818027210884353, 15: 0.4700413223140496, 16: 0.4304761904761905, 17: 0.5890909090909091, 18: 0.04329004329004329, 19: 0.20283018867924527, 21: 0.023809523809523808, 22: 0.26982097186700765, 23: 0.009358288770053475, 24: 0.2662337662337662, 25: 0.19534412955465585, 26: 0.5780022446689114, 27: 0.4193181818181818}","{7: 0.45808846620423693, 8: 0.2394676838169957, 9: 0.29958062950495695, 10: 0.17942133808011346, 11: 0.35226400298272476, 13: 0.19197153182907362, 15: 0.3980986669982824, 16: 0.5241608243706325, 17: 0.34804555921075275, 18: 0.13161181482118825, 19: 0.41089800392746, 21: 0.10149644800774674, 22: 0.1735862190034625, 23: 0.2545026913307375, 24: 0.2215037434678291, 25: 0.26176383449463336, 26: 0.6069890804389773, 27: 0.3793224487681412}","{'m_min': 0.3333333333333333, 'ay_mcr': 0.25, 'gz_me': 0.9666666666666667, 'fc_me': 0.8833333333333333, 'fa_me': 0.8833333333333333, 'ax_me': 0.9666666666666667, 'fb_me': 0.5166666666666667, 'fd_me': 0.95, 'gx_me': 0.9666666666666667, 'ay_me': 1.0, 'gy_me': 0.31666666666666665, 'az_me': 0.36666666666666664, 'a_me': 0.9, 'm_max': 0.1, 'm_me': 0.3, 'ax_mcr': 0.1, 'fd_bin_0': 0.016666666666666666, 'fd_sd': 0.016666666666666666, 'g_me': 0.11666666666666667, 'fd_bin_mean': 0.016666666666666666, 'nr_me': 0.03333333333333333}",60
GradientBoosting,3,8,7,0.649676776971323,0.6450174500667715,"{7: 0.9120879120879121, 8: 0.7108190091001011, 9: 0.9760416666666667, 10: 0.25851938895417154, 11: 0.9554098360655737, 13: 0.276360544217687, 15: 0.640495867768595, 16: 0.9009523809523808, 17: 0.6163636363636363, 18: 0.0, 19: 0.8764150943396226, 21: 0.4017857142857143, 22: 0.22506393861892585, 23: 0.5681818181818182, 24: 0.6649350649350649, 25: 0.784412955465587, 26: 0.9506172839506173, 27: 0.9181818181818182}","{7: 0.8997336982407875, 8: 0.6734962822830063, 9: 0.9364500823233285, 10: 0.2592676378590157, 11: 0.79583918677606, 13: 0.22031976973321227, 15: 0.6527727058029785, 16: 0.8905376009211474, 17: 0.6067700169425734, 18: 0.07882186659868644, 19: 0.8781571049634703, 21: 0.4345379992184747, 22: 0.28942901737196847, 23: 0.5498043174170947, 24: 0.6131429863095222, 25: 0.7510806221184859, 26: 0.9441491046177501, 27: 0.84579991970172}","{'m_min': 0.3333333333333333, 'ay_mcr': 0.25, 'gz_me': 0.9666666666666667, 'fc_me': 0.8833333333333333, 'fa_me': 0.8833333333333333, 'ax_me': 0.9666666666666667, 'fb_me': 0.5166666666666667, 'fd_me': 0.95, 'gx_me': 0.9666666666666667, 'ay_me': 1.0, 'gy_me': 0.31666666666666665, 'az_me': 0.36666666666666664, 'a_me': 0.9, 'm_max': 0.1, 'm_me': 0.3, 'ax_mcr': 0.1, 'fd_bin_0': 0.016666666666666666, 'fd_sd': 0.016666666666666666, 'g_me': 0.11666666666666667, 'fd_bin_mean': 0.016666666666666666, 'nr_me': 0.03333333333333333}",60
LinearDiscriminantAnalysis,1,32,7,0.7052873326253613,0.6847530139737295,"{7: 0.9880952380952381, 8: 0.8149350649350651, 10: 0.8755656108597285, 11: 0.992063492063492, 13: 0.09375, 14: 0.7629310344827587, 16: 0.8941176470588236, 17: 0.8311965811965811, 18: 0.31875, 20: 0.5916666666666666, 21: 0.46351084812623267, 22: 0.5243055555555556, 23: 0.7277777777777777, 24: 0.8175000000000001, 25: 0.9288461538461539, 26: 0.6444444444444444, 27: 0.6109375}","{7: 0.9584068224826373, 8: 0.8132462045512348, 10: 0.8272874340471978, 11: 0.9844548067136655, 13: 0.10185666588797138, 14: 0.7408191444864813, 16: 0.8671338890822998, 17: 0.8350310318559204, 18: 0.32039451937131275, 20: 0.5676487036335021, 21: 0.46118327371767454, 22: 0.5209590335972474, 23: 0.7045651619891421, 24: 0.8084076302406427, 25: 0.8899545186180801, 26: 0.6213294531810842, 27: 0.5998278799315184}","{'m_max': 0.5913978494623656, 'fd_bin_std': 0.3225806451612903, 'ax_me': 0.8709677419354839, 'fd_bin_max': 0.3548387096774194, 'fd_bin_0': 0.2903225806451613, 'a_me': 0.7311827956989247, 'gx_me': 0.946236559139785, 'fd_me': 0.967741935483871, 'ay_me': 0.989247311827957, 'gz_me': 1.0, 'm_me': 0.5053763440860215, 'fb_me': 0.2903225806451613, 'gy_me': 0.11827956989247312, 'az_me': 0.10752688172043011, 'm_min': 0.3870967741935484, 'fd_bin_4': 0.13978494623655913, 'fd_bin_2': 0.15053763440860216, 'fa_me': 0.5161290322580645, 'fd_bin_7': 0.03225806451612903, 'fd_bin_3': 0.053763440860215055, 'fd_sd': 0.16129032258064516, 'g_me': 0.021505376344086023, 'fd_bin_1': 0.07526881720430108, 'fa_bin_4': 0.010752688172043012, 'g_sd': 0.021505376344086023, 'fd_bin_min': 0.03225806451612903, 'fa_bin_max': 0.010752688172043012, 'fd_bin_mean': 0.10752688172043011, 'fc_me': 0.043010752688172046, 'fd_bin_9': 0.043010752688172046, 'fd_bin_5': 0.021505376344086023, 'fd_bin_6': 0.010752688172043012, 'nr_me': 0.010752688172043012, 'fa_bin_min': 0.010752688172043012, 'fa_sd': 0.021505376344086023, 'cd_me': 0.010752688172043012, 'fd_mcr': 0.010752688172043012, 'fa_bin_7': 0.010752688172043012}",93
