approach,model,task,segment_interval,number_of_users,accuracy,confidence,user_accuracies,user_confidences,feature_frequency,epochs
PerSeanceApproach,LinearDiscriminantAnalysis,2,1,15,0.305562844397796,0.303551706719865,"{7: 0, 8: 0.0050335570469798654, 9: 0.8341232227488151, 10: 0.054285714285714284, 11: 0, 13: 0.0, 14: 0.03885480572597137, 15: 0.8486772486772487, 16: 0.6980609418282548, 17: 0.6241379310344828, 18: 0.0036663611365719525, 19: 0.7424547283702213, 20: 0, 21: 0.002857142857142857, 22: 0, 23: 0, 24: 0.21584699453551912, 25: 0.3054393305439331, 26: 0.5357798165137615, 27: 0.1435523114355231}","{7: 0, 8: 0.00407814821619722, 9: 0.8341237151682251, 10: 0.11304374391646153, 11: 0, 13: 7.093639152679226e-06, 14: 0.03388976913615785, 15: 0.8005123778746656, 16: 0.46465476023430763, 17: 0.5702319202004552, 18: 0.09853893619330242, 19: 0.504806971469506, 20: 0, 21: 0.055274234764886174, 22: 0, 23: 0, 24: 0.23021054039833586, 25: 0.2551591394972651, 26: 0.30236264087101233, 27: 0.2863816092180475}","{'fc_me': 1.0, 'fb_me': 1.0, 'gz_me': 1.0, 'fd_me': 1.0, 'ay_me': 1.0, 'nr_me': 1.0, 'm_me': 1.0, 'm_min': 1.0, 'm_max': 1.0, 'ax_me': 1.0}",1
PerSeanceApproach,RandomForest,2,1,15,0.445945945945946,0.407325008404352,"{7: 0, 8: 0.0, 9: 0.02843601895734597, 10: 0.11142857142857143, 11: 0, 13: 0.0, 14: 0.9325153374233128, 15: 0.8518518518518519, 16: 0.7839335180055401, 17: 0.6793103448275862, 18: 0.0009165902841429881, 19: 0.7565392354124748, 20: 0, 21: 0.37142857142857144, 22: 0, 23: 0, 24: 0.12568306010928962, 25: 0.9623430962343096, 26: 0.7889908256880734, 27: 0.9732360097323601}","{7: 0, 8: 0.1111740437312011, 9: 0.18862331983182606, 10: 0.14683834069412344, 11: 0, 13: 0.05569790764845633, 14: 0.5551174738770676, 15: 0.7223689540799485, 16: 0.6135131726505515, 17: 0.6453694559670804, 18: 0.09081747873587355, 19: 0.6330855555898213, 20: 0, 21: 0.20611317024546938, 22: 0, 23: 0, 24: 0.1392900524858077, 25: 0.6685005941638436, 26: 0.6207502022348032, 27: 0.7126154041294063}","{'fc_me': 1.0, 'fb_me': 1.0, 'gz_me': 1.0, 'fd_me': 1.0, 'ay_me': 1.0, 'nr_me': 1.0, 'm_me': 1.0, 'm_min': 1.0, 'm_max': 1.0, 'ax_me': 1.0}",1
PerSeanceApproach,AdaBoost,2,1,15,0.465494620834427,0.531558867777541,"{7: 0, 8: 0.06040268456375839, 9: 0.7962085308056872, 10: 0.14285714285714285, 11: 0, 13: 0.021566401816118047, 14: 0.820040899795501, 15: 0.8740740740740741, 16: 0.7174515235457064, 17: 0.6862068965517242, 18: 0.0, 19: 0.7605633802816901, 20: 0, 21: 0.32, 22: 0, 23: 0, 24: 0.13114754098360656, 25: 0.9665271966527197, 26: 0.8146788990825689, 27: 0.9172749391727494}","{7: 0, 8: 0.08243609251750947, 9: 0.75846803445278, 10: 0.13592176068217413, 11: 0, 13: 0.030553447822288804, 14: 0.8069873490008045, 15: 0.8730530343744628, 16: 0.7191357919440979, 17: 0.6873287455970721, 18: 0.00297941433684208, 19: 0.7588439383135892, 20: 0, 21: 0.30560563635832455, 22: 0, 23: 0, 24: 0.13598131298475175, 25: 0.9646579190952829, 26: 0.80280768655525, 27: 0.9086228526278787}","{'fc_me': 1.0, 'fb_me': 1.0, 'gz_me': 1.0, 'fd_me': 1.0, 'ay_me': 1.0, 'nr_me': 1.0, 'm_me': 1.0, 'm_min': 1.0, 'm_max': 1.0, 'ax_me': 1.0}",1
PerSeanceApproach,GradientBoosting,2,1,15,0.430595644187877,0.430665994397875,"{7: 0, 8: 0.06040268456375839, 9: 0.04265402843601896, 10: 0.2542857142857143, 11: 0, 13: 0.07150964812712826, 14: 0.9754601226993865, 15: 0.8751322751322751, 16: 0.5872576177285319, 17: 0.6724137931034483, 18: 0.0, 19: 0.7323943661971831, 20: 0, 21: 0.12, 22: 0, 23: 0, 24: 0.07377049180327869, 25: 0.7949790794979079, 26: 0.7467889908256881, 27: 0.8369829683698297}","{7: 0, 8: 0.03164715535764466, 9: 0.07783807726308943, 10: 0.23279679529003106, 11: 0, 13: 0.1139943558448014, 14: 0.9434586299404796, 15: 0.8225534319290561, 16: 0.544390363771746, 17: 0.6510522115066195, 18: 0.0015244434915934987, 19: 0.695401612530496, 20: 0, 21: 0.1194676038361779, 22: 0, 23: 0, 24: 0.07247783137091372, 25: 0.6923413698479634, 26: 0.7084082213516728, 27: 0.7526378126358407}","{'fc_me': 1.0, 'fb_me': 1.0, 'gz_me': 1.0, 'fd_me': 1.0, 'ay_me': 1.0, 'nr_me': 1.0, 'm_me': 1.0, 'm_min': 1.0, 'm_max': 1.0, 'ax_me': 1.0}",1
PerSeanceApproach,LinearDiscriminantAnalysis,3,1,15,0.479294336118849,0.453777819197557,"{7: 1.0, 8: 0.0029239766081871343, 9: 0.75, 10: 0.00676818950930626, 11: 0.950207468879668, 13: 0.017937219730941704, 15: 0.4884393063583815, 16: 0.8700906344410876, 17: 0.33810888252148996, 18: 0, 19: 0.7948113207547169, 21: 0, 22: 0.4833948339483395, 23: 0.0, 24: 0.12186379928315412, 25: 0, 26: 0.9204545454545454, 27: 0.8333333333333334}","{7: 0.9999705121746101, 8: 0.0029599483802958304, 9: 0.7198465933892343, 10: 0.005662118671219263, 11: 0.7518432833117192, 13: 0.2856714093576178, 15: 0.49705901205438907, 16: 0.5360606624505023, 17: 0.3574672597729076, 18: 0, 19: 0.5639329837259809, 21: 0, 22: 0.42574704197426655, 23: 0.0069052052279541245, 24: 0.1311327135777614, 25: 0, 26: 0.8700848209039717, 27: 0.6523237229909287}","{'m_min': 1.0, 'm_me': 1.0, 'm_max': 1.0, 'ay_me': 1.0, 'fb_me': 1.0, 'fa_me': 1.0, 'gz_me': 1.0, 'fc_me': 1.0, 'fd_me': 1.0, 'ax_me': 1.0}",1
PerSeanceApproach,RandomForest,3,1,15,0.558774373259053,0.431958185335905,"{7: 0.9188311688311688, 8: 0.3684210526315789, 9: 0.97265625, 10: 0.0, 11: 0.37136929460580914, 13: 0.11210762331838565, 15: 0.9710982658959537, 16: 0.9244712990936556, 17: 0.48424068767908307, 18: 0, 19: 0.9551886792452831, 21: 0, 22: 0.24723247232472326, 23: 0.31896551724137934, 24: 0.46236559139784944, 25: 0, 26: 0.9734848484848485, 27: 0.9827586206896551}","{7: 0.70806859368161, 8: 0.24981590584919836, 9: 0.6455227875626597, 10: 0.026634870757649948, 11: 0.283346484282714, 13: 0.13015139638018994, 15: 0.5807016495366386, 16: 0.7220638906871913, 17: 0.4756643499387867, 18: 0, 19: 0.6698491993298893, 21: 0, 22: 0.1894272142755768, 23: 0.20123146350389665, 24: 0.29781164776136565, 25: 0, 26: 0.8043182060421536, 27: 0.4947651204490504}","{'m_min': 1.0, 'm_me': 1.0, 'm_max': 1.0, 'ay_me': 1.0, 'fb_me': 1.0, 'fa_me': 1.0, 'gz_me': 1.0, 'fc_me': 1.0, 'fd_me': 1.0, 'ax_me': 1.0}",1
PerSeanceApproach,AdaBoost,3,1,15,0.607242339832869,0.632355349515738,"{7: 0.9415584415584416, 8: 0.4152046783625731, 9: 0.79296875, 10: 0.001692047377326565, 11: 0.9004149377593361, 13: 0.23542600896860988, 15: 0.9075144508670521, 16: 0.9516616314199395, 17: 0.5329512893982808, 18: 0, 19: 0.7971698113207547, 21: 0, 22: 0.3800738007380074, 23: 0.33045977011494254, 24: 0.5483870967741935, 25: 0, 26: 0.9848484848484849, 27: 0.8936781609195402}","{7: 0.9382682465140866, 8: 0.4000272209455928, 9: 0.7912128677709135, 10: 0.004202236388800886, 11: 0.868973133575381, 13: 0.22982822635807754, 15: 0.8825148160033572, 16: 0.9509906211192737, 17: 0.5398817441627958, 18: 0, 19: 0.7846587094032602, 21: 0, 22: 0.3773081167727676, 23: 0.3123786277661221, 24: 0.5354586386587641, 25: 0, 26: 0.9830898020381937, 27: 0.8865372352586828}","{'m_min': 1.0, 'm_me': 1.0, 'm_max': 1.0, 'ay_me': 1.0, 'fb_me': 1.0, 'fa_me': 1.0, 'gz_me': 1.0, 'fc_me': 1.0, 'fd_me': 1.0, 'ax_me': 1.0}",1
PerSeanceApproach,GradientBoosting,3,1,15,0.455153203342618,0.464005482628117,"{7: 0.9188311688311688, 8: 0.005847953216374269, 9: 0.9453125, 10: 0.0, 11: 0.07883817427385892, 13: 0.23766816143497757, 15: 0.9653179190751445, 16: 0.7039274924471299, 17: 0.8882521489971347, 18: 0, 19: 0.7122641509433962, 21: 0, 22: 0.11070110701107011, 23: 0.08620689655172414, 24: 0.3154121863799283, 25: 0, 26: 0.9545454545454546, 27: 0.5775862068965517}","{7: 0.8919430892324818, 8: 0.018718499001673997, 9: 0.8222283110266924, 10: 0.034569117167167186, 11: 0.10812397390903437, 13: 0.17133558728776832, 15: 0.9332180019194047, 16: 0.7165259366563168, 17: 0.8767359561249918, 18: 0, 19: 0.6961554798948866, 21: 0, 22: 0.05507680243299767, 23: 0.09741344580076707, 24: 0.3066212190074499, 25: 0, 26: 0.9328693088152887, 27: 0.29854751114482897}","{'m_min': 1.0, 'm_me': 1.0, 'm_max': 1.0, 'ay_me': 1.0, 'fb_me': 1.0, 'fa_me': 1.0, 'gz_me': 1.0, 'fc_me': 1.0, 'fd_me': 1.0, 'ax_me': 1.0}",1
PerSeanceApproach,LinearDiscriminantAnalysis,1,4,15,0.313766206851574,0.258428428329086,"{7: 0.9875, 8: 0.19444444444444445, 10: 0.529209621993127, 11: 0.9420289855072465, 13: 0.0, 14: 0.12295081967213113, 16: 0.9634703196347032, 17: 0.24344569288389514, 18: 0.0, 20: 0.2196969696969697, 21: 0.006802721088435374, 22: 0.22727272727272727, 23: 0.5980392156862745, 24: 0.3063063063063063, 25: 0.125, 26: 0.039473684210526314, 27: 0.020833333333333332}","{7: 0.8621548542056063, 8: 0.24328780353753643, 10: 0.2751818015741218, 11: 0.5522551519648661, 13: 0.04184079826290596, 14: 0.1634015905033427, 16: 0.6869092765785932, 17: 0.36143705892442046, 18: 0.004189539827561196, 20: 0.2297746253111525, 21: 0.023402483643621675, 22: 0.14482438327513014, 23: 0.3976477118167452, 24: 0.14110647278914748, 25: 0.25475420853786485, 26: 0.042071978901439565, 27: 0.03184849018051567}","{'fc_me': 0.3333333333333333, 'ay_me': 1.0, 'fa_me': 1.0, 'fb_me': 1.0, 'm_me': 1.0, 'm_max': 1.0, 'm_min': 1.0, 'gz_me': 1.0, 'fd_me': 1.0, 'ax_me': 1.0, 'gx_me': 0.6666666666666666}",3
PerSeanceApproach,RandomForest,1,4,15,0.670141600215936,0.451834218721812,"{7: 0.93125, 8: 0.9814814814814814, 10: 0.8900343642611683, 11: 0.9855072463768115, 13: 0.03225806451612903, 14: 0.7732240437158472, 16: 0.958904109589041, 17: 0.9101123595505619, 18: 0.46153846153846156, 20: 0.030303030303030304, 21: 0.017006802721088433, 22: 0.015151515151515152, 23: 0.9509803921568628, 24: 0.5765765765765766, 25: 0.95, 26: 0.5482456140350878, 27: 0.8333333333333334}","{7: 0.4612825227723665, 8: 0.7422501173273743, 10: 0.6588957790372094, 11: 0.8252644156366981, 13: 0.06908884592856368, 14: 0.39787600894286346, 16: 0.7233074181811339, 17: 0.6526674603103491, 18: 0.24060157872881088, 20: 0.09669471327283827, 21: 0.09204343397851426, 22: 0.13098080575779442, 23: 0.6323704669799556, 24: 0.3703652104433355, 25: 0.6962754991883116, 26: 0.3357587750943014, 27: 0.4411519749292612}","{'fc_me': 0.3333333333333333, 'ay_me': 1.0, 'fa_me': 1.0, 'fb_me': 1.0, 'm_me': 1.0, 'm_max': 1.0, 'm_min': 1.0, 'gz_me': 1.0, 'fd_me': 1.0, 'ax_me': 1.0, 'gx_me': 0.6666666666666666}",3
PerSeanceApproach,AdaBoost,1,4,15,0.575405887071501,0.572909063031194,"{7: 0.825, 8: 0.9629629629629629, 10: 0.9656357388316151, 11: 0.9818840579710145, 13: 0.22580645161290322, 14: 0.6830601092896176, 16: 0.8264840182648402, 17: 0.9026217228464418, 18: 0.06043956043956044, 20: 0.022727272727272728, 21: 0.047619047619047616, 22: 0.045454545454545456, 23: 0.9019607843137255, 24: 0.5045045045045046, 25: 0.935, 26: 0.6447368421052632, 27: 0.12760416666666666}","{7: 0.7661821350145972, 8: 0.9486861801207628, 10: 0.954131853277823, 11: 0.9822066690634434, 13: 0.2114410217741133, 14: 0.6681068640703521, 16: 0.829149383227727, 17: 0.9053458382965576, 18: 0.05624214141393729, 20: 0.03290251473111006, 21: 0.057461586228954864, 22: 0.04235420764238734, 23: 0.8649318648462744, 24: 0.48231201459986894, 25: 0.9280406601811209, 26: 0.6210890393487222, 27: 0.16785458466479428}","{'fc_me': 0.3333333333333333, 'ay_me': 1.0, 'fa_me': 1.0, 'fb_me': 1.0, 'm_me': 1.0, 'm_max': 1.0, 'm_min': 1.0, 'gz_me': 1.0, 'fd_me': 1.0, 'ax_me': 1.0, 'gx_me': 0.6666666666666666}",3
PerSeanceApproach,GradientBoosting,1,4,15,0.578009359652511,0.534263240261549,"{7: 0.95, 8: 0.5648148148148149, 10: 0.8178694158075602, 11: 0.9891304347826088, 13: 0.06989247311827956, 14: 0.1912568306010929, 16: 0.9360730593607306, 17: 0.850187265917603, 18: 0.15384615384615385, 20: 0.007575757575757576, 21: 0.11904761904761905, 22: 0.015151515151515152, 23: 0.9166666666666666, 24: 0.4954954954954955, 25: 0.885, 26: 0.5394736842105264, 27: 0.8411458333333334}","{7: 0.8892385694236735, 8: 0.5478093221652173, 10: 0.7830051434151649, 11: 0.9701757715631456, 13: 0.05497830711813669, 14: 0.21020734339386285, 16: 0.8839971190477783, 17: 0.8371929486220221, 18: 0.1492311773758186, 20: 0.026763331701005384, 21: 0.09678939564803439, 22: 0.02748886535012337, 23: 0.8624364239293244, 24: 0.4566315021803027, 25: 0.7694774268062985, 26: 0.41216593320721717, 27: 0.8396962539168258}","{'fc_me': 0.3333333333333333, 'ay_me': 1.0, 'fa_me': 1.0, 'fb_me': 1.0, 'm_me': 1.0, 'm_max': 1.0, 'm_min': 1.0, 'gz_me': 1.0, 'fd_me': 1.0, 'ax_me': 1.0, 'gx_me': 0.6666666666666666}",3
PerSeanceApproach,LinearDiscriminantAnalysis,2,4,15,0.428732067207553,0.460778011320361,"{7: 0, 8: 0.0, 9: 0.7169811320754716, 10: 0.0, 11: 0.9458333333333333, 13: 0.0, 14: 0.11382113821138211, 15: 0.5949367088607596, 16: 0.967032967032967, 17: 0.5205479452054794, 18: 0.2142857142857143, 19: 0.896, 20: 0.0, 21: 0.0, 22: 0.735632183908046, 23: 0.5308641975308642, 24: 0.34782608695652173, 25: 0.95, 26: 0.9416058394160585, 27: 0.1941747572815534}","{7: 0, 8: 1.2275441521046298e-07, 9: 0.7163942539554465, 10: 0.00036759771960344855, 11: 0.9400666525707073, 13: 1.15534089243327e-08, 14: 0.10180918004451858, 15: 0.5818888120456741, 16: 0.9730690822536175, 17: 0.5059204084869715, 18: 0.21767145917694405, 19: 0.9048909647349803, 20: 0.0010086000311489273, 21: 3.952290985403599e-09, 22: 0.7242729686889015, 23: 0.448680755306013, 24: 0.3808650978019519, 25: 0.9400310030661412, 26: 0.9380762136505109, 27: 0.2176161532578202}","{'fb_me': 0.5, 'a_me': 1.0, 'fd_me': 1.0, 'fa_me': 0.5, 'm_max': 1.0, 'm_me': 1.0, 'm_min': 1.0, 'ay_me': 1.0, 'gz_me': 1.0, 'ax_me': 1.0, 'nr_me': 0.5, 'gx_me': 0.5}",2
PerSeanceApproach,RandomForest,2,4,15,0.475597870438091,0.388754341610659,"{7: 0, 8: 0.0, 9: 0.0, 10: 0.03977272727272727, 11: 0.9958333333333333, 13: 0.0, 14: 0.34146341463414637, 15: 0.8333333333333333, 16: 0.989010989010989, 17: 0.6712328767123288, 18: 0.10805860805860806, 19: 0.956, 20: 0.4117647058823529, 21: 0.0, 22: 0.7241379310344828, 23: 0.7592592592592593, 24: 0.1358695652173913, 25: 0.9833333333333333, 26: 0.9197080291970803, 27: 0.9902912621359223}","{7: 0, 8: 0.1287595867033787, 9: 0.04414957437449665, 10: 0.08543189560991409, 11: 0.7166772134260415, 13: 0.060612023481223534, 14: 0.30234048787110757, 15: 0.6184225262913949, 16: 0.7601464056776558, 17: 0.5933765850777836, 18: 0.17233709125391455, 19: 0.7205942330637198, 20: 0.14862435542398778, 21: 0.0871133453036862, 22: 0.3771041089885567, 23: 0.4714035564952043, 24: 0.14018910441200141, 25: 0.7048825135756055, 26: 0.7352615620034202, 27: 0.7277848110042316}","{'fb_me': 0.5, 'a_me': 1.0, 'fd_me': 1.0, 'fa_me': 0.5, 'm_max': 1.0, 'm_me': 1.0, 'm_min': 1.0, 'ay_me': 1.0, 'gz_me': 1.0, 'ax_me': 1.0, 'nr_me': 0.5, 'gx_me': 0.5}",2
PerSeanceApproach,AdaBoost,2,4,15,0.485367217708383,0.495902787431366,"{7: 0, 8: 0.0, 9: 0.07547169811320754, 10: 0.03409090909090909, 11: 0.9916666666666667, 13: 0.011312217194570137, 14: 0.4186991869918699, 15: 0.8185654008438819, 16: 1.0, 17: 0.726027397260274, 18: 0.19230769230769232, 19: 0.9159999999999999, 20: 0.0196078431372549, 21: 0.045454545454545456, 22: 0.7816091954022989, 23: 0.6049382716049383, 24: 0.1902173913043478, 25: 0.9833333333333333, 26: 0.9343065693430657, 27: 0.941747572815534}","{7: 0, 8: 0.005552016841531597, 9: 0.08791213039441216, 10: 0.04132158726213787, 11: 0.9839645453819719, 13: 0.01610409865946798, 14: 0.408082134175657, 15: 0.8202048937073811, 16: 0.9996971690948251, 17: 0.7412395815209787, 18: 0.2041819825807247, 19: 0.9093826020310054, 20: 0.06524236275158839, 21: 0.04299237324642267, 22: 0.7590208215712266, 23: 0.588222357918617, 24: 0.1840849450682971, 25: 0.983306637343288, 26: 0.9395308738723542, 27: 0.9140483584670543}","{'fb_me': 0.5, 'a_me': 1.0, 'fd_me': 1.0, 'fa_me': 0.5, 'm_max': 1.0, 'm_me': 1.0, 'm_min': 1.0, 'ay_me': 1.0, 'gz_me': 1.0, 'ax_me': 1.0, 'nr_me': 0.5, 'gx_me': 0.5}",2
PerSeanceApproach,GradientBoosting,2,4,15,0.479735595169606,0.472340580379564,"{7: 0, 8: 0.0, 9: 0.1320754716981132, 10: 0.07954545454545454, 11: 0.9375, 13: 0.28054298642533937, 14: 0.7154471544715447, 15: 0.7130801687763713, 16: 0.978021978021978, 17: 0.7397260273972602, 18: 0.0, 19: 0.772, 20: 0.39215686274509803, 21: 0.022727272727272728, 22: 0.6781609195402298, 23: 0.7839506172839505, 24: 0.03260869565217391, 25: 0.9166666666666666, 26: 0.843065693430657, 27: 0.9223300970873787}","{7: 0, 8: 0.0009196033592401707, 9: 0.1520770093961173, 10: 0.0848590452219026, 11: 0.9098680787158457, 13: 0.1354286124651705, 14: 0.6597099925119967, 15: 0.6917760317582355, 16: 0.9722931333723619, 17: 0.6911062379094849, 18: 0.0009737643716972997, 19: 0.7142726200263438, 20: 0.330252581958583, 21: 0.01599026497924835, 22: 0.6820174997072709, 23: 0.6834762237820182, 24: 0.040233980880532795, 25: 0.8524750769020796, 26: 0.7983856370076471, 27: 0.8830410209236272}","{'fb_me': 0.5, 'a_me': 1.0, 'fd_me': 1.0, 'fa_me': 0.5, 'm_max': 1.0, 'm_me': 1.0, 'm_min': 1.0, 'ay_me': 1.0, 'gz_me': 1.0, 'ax_me': 1.0, 'nr_me': 0.5, 'gx_me': 0.5}",2
PerSeanceApproach,LinearDiscriminantAnalysis,3,4,15,0.587756774847676,0.574524021037638,"{7: 1.0, 8: 0.0, 9: 1.0, 10: 0.0, 11: 1.0, 13: 0.6428571428571429, 15: 0.9712643678160919, 16: 0.8313253012048193, 17: 0.5284090909090908, 18: 0.16666666666666669, 19: 0.8867924528301887, 21: 0.0, 22: 0.38235294117647056, 23: 0.022988505747126436, 24: 0.5714285714285714, 25: 0.9605263157894737, 26: 0.9696969696969697, 27: 0.6954022988505748}","{7: 0.9999999973045077, 8: 2.9372095196014797e-07, 9: 0.9999837227182615, 10: 1.6177619902614064e-07, 11: 0.9848658880584782, 13: 0.47402779946037976, 15: 0.8218179026539035, 16: 0.7289646536061515, 17: 0.570011689327989, 18: 0.2229246771628017, 19: 0.645908347865915, 21: 7.597999453593057e-07, 22: 0.3733262355986152, 23: 0.1475395668767642, 24: 0.5597095953212586, 25: 0.9212054074427841, 26: 0.9696960635840012, 27: 0.6378467726099096}","{'m_min': 0.5, 'fb_me': 1.0, 'fa_me': 1.0, 'gx_me': 1.0, 'fc_me': 1.0, 'a_me': 1.0, 'fd_me': 1.0, 'ay_me': 1.0, 'gz_me': 1.0, 'ax_me': 1.0, 'm_me': 0.5}",2
PerSeanceApproach,RandomForest,3,4,15,0.683382095385216,0.499728409020417,"{7: 0.961038961038961, 8: 0.7558139534883721, 9: 1.0, 10: 0.2635135135135135, 11: 1.0, 13: 0.14285714285714285, 15: 0.9827586206896552, 16: 0.927710843373494, 17: 0.38636363636363635, 18: 0.1845238095238095, 19: 0.929245283018868, 21: 0.0, 22: 0.25735294117647056, 23: 0.9655172413793104, 24: 0.6142857142857143, 25: 0.875, 26: 1.0, 27: 1.0}","{7: 0.6599814247576017, 8: 0.5527259833593409, 9: 0.69810498046875, 10: 0.16044904721076597, 11: 0.5830034968188378, 13: 0.16554614337175724, 15: 0.6419796883552271, 16: 0.7795696085206628, 17: 0.41064158734258166, 18: 0.15003577924225245, 19: 0.7034933914192464, 21: 0.1814119078621032, 22: 0.23900235808921474, 23: 0.4869410313106432, 24: 0.32567302295918377, 25: 0.5360861887792397, 26: 0.7718292748917748, 27: 0.8049367150051416}","{'m_min': 0.5, 'fb_me': 1.0, 'fa_me': 1.0, 'gx_me': 1.0, 'fc_me': 1.0, 'a_me': 1.0, 'fd_me': 1.0, 'ay_me': 1.0, 'gz_me': 1.0, 'ax_me': 1.0, 'm_me': 0.5}",2
PerSeanceApproach,AdaBoost,3,4,15,0.679518193021162,0.688074914232909,"{7: 0.974025974025974, 8: 0.7267441860465116, 9: 0.9921875, 10: 0.1722972972972973, 11: 1.0, 13: 0.125, 15: 0.9942528735632183, 16: 1.0, 17: 0.5284090909090908, 18: 0.0, 19: 0.9952830188679245, 21: 0.0, 22: 0.3088235294117647, 23: 0.9195402298850575, 24: 0.5142857142857142, 25: 0.9407894736842105, 26: 1.0, 27: 1.0}","{7: 0.9661379180886875, 8: 0.703337934505776, 9: 0.9876617687942115, 10: 0.17217038539138535, 11: 0.9998965192646991, 13: 0.1289341495307077, 15: 0.9909022606430598, 16: 0.9999242424457533, 17: 0.533395725750208, 18: 0.005655404920611082, 19: 0.9886662027322586, 21: 0.011803571288630521, 22: 0.2886606592368388, 23: 0.8617857445477345, 24: 0.5071970587435839, 25: 0.9304010212980556, 26: 0.9989084593842885, 27: 0.9999612998974928}","{'m_min': 0.5, 'fb_me': 1.0, 'fa_me': 1.0, 'gx_me': 1.0, 'fc_me': 1.0, 'a_me': 1.0, 'fd_me': 1.0, 'ay_me': 1.0, 'gz_me': 1.0, 'ax_me': 1.0, 'm_me': 0.5}",2
PerSeanceApproach,GradientBoosting,3,4,15,0.422151107378035,0.430787083380017,"{7: 0.7922077922077922, 8: 0.005813953488372093, 9: 0.875, 10: 0.0, 11: 0.0, 13: 0.45535714285714285, 15: 0.8735632183908046, 16: 0.9036144578313253, 17: 0.40909090909090906, 18: 0.0, 19: 0.7169811320754716, 21: 0.0, 22: 0.15441176470588236, 23: 0.20689655172413793, 24: 0.2, 25: 0.6513157894736843, 26: 0.9393939393939394, 27: 1.0}","{7: 0.7918934815334941, 8: 0.03070508089802578, 9: 0.7406597833532014, 10: 0.017123134960821476, 11: 0.06066958044957285, 13: 0.13880059853513474, 15: 0.7630836532405276, 16: 0.8752553974390553, 17: 0.40644289275342504, 18: 0.022784531803317735, 19: 0.7202736935145913, 21: 0.004611204470178558, 22: 0.19473078498425644, 23: 0.1296597579833089, 24: 0.12833179069061476, 25: 0.6104460075473802, 26: 0.9419951476768365, 27: 0.9936666772640708}","{'m_min': 0.5, 'fb_me': 1.0, 'fa_me': 1.0, 'gx_me': 1.0, 'fc_me': 1.0, 'a_me': 1.0, 'fd_me': 1.0, 'ay_me': 1.0, 'gz_me': 1.0, 'ax_me': 1.0, 'm_me': 0.5}",2
PerSeanceApproach,LinearDiscriminantAnalysis,1,8,15,0.379263065559779,0.353612367231175,"{7: 0.975, 8: 0.6203703703703703, 10: 0.6530612244897959, 11: 0.9492753623188407, 13: 0.024193548387096774, 14: 0.1557377049180328, 16: 0.9279279279279279, 17: 0.725925925925926, 18: 0.005434782608695652, 20: 0.2272727272727273, 21: 0.013605442176870748, 22: 0.5151515151515151, 23: 0.6323529411764706, 24: 0.40540540540540543, 25: 0.375, 26: 0.02631578947368421, 27: 0.0390625}","{7: 0.8479693416281391, 8: 0.5332706865661281, 10: 0.4057054140720398, 11: 0.8090939774540526, 13: 0.030812395339455425, 14: 0.17441219514447223, 16: 0.7992723524499636, 17: 0.674046272088514, 18: 0.020731072973605495, 20: 0.28561321247364513, 21: 0.03980883049024522, 22: 0.3090934123409183, 23: 0.5151065241555044, 24: 0.29218823253298976, 25: 0.5031225236496759, 26: 0.03305857769685462, 27: 0.04768881421310252}","{'fa_me': 1.0, 'fb_me': 1.0, 'm_max': 1.0, 'gx_me': 1.0, 'm_me': 1.0, 'm_min': 1.0, 'ay_me': 1.0, 'fd_me': 1.0, 'gz_me': 1.0, 'ax_me': 1.0}",4
PerSeanceApproach,RandomForest,1,8,15,0.689749093308417,0.458676014089222,"{7: 0.975, 8: 0.9629629629629629, 10: 1.0, 11: 0.9565217391304349, 13: 0.03225806451612903, 14: 0.7663934426229508, 16: 0.9459459459459459, 17: 0.9407407407407407, 18: 0.5434782608695652, 20: 0.05303030303030303, 21: 0.034013605442176874, 22: 0.4646464646464647, 23: 0.9264705882352942, 24: 0.8108108108108109, 25: 0.95, 26: 0.4013157894736842, 27: 0.80859375}","{7: 0.5449032075780122, 8: 0.7749239381803039, 10: 0.6972205223855413, 11: 0.8276082161598466, 13: 0.09708861302787716, 14: 0.4038763888519267, 16: 0.6881835650585651, 17: 0.699562227176116, 18: 0.3188061442256415, 20: 0.13978132391814713, 21: 0.09864289942167344, 22: 0.2652935357683018, 23: 0.5712148613233172, 24: 0.420539936932515, 25: 0.7658012824675324, 26: 0.25003521439726206, 27: 0.42139350661991837}","{'fa_me': 1.0, 'fb_me': 1.0, 'm_max': 1.0, 'gx_me': 1.0, 'm_me': 1.0, 'm_min': 1.0, 'ay_me': 1.0, 'fd_me': 1.0, 'gz_me': 1.0, 'ax_me': 1.0}",4
